42.2455,-85.5312,2370648
44.4525,-88.0037,3322927
38.4703,-89.9284,3616587
35.6112,-82.5301,5274317
38.0735,-122.7235,857767
45.0388,-92.8838,3418917
30.4102,-89.9583,1175648
39.4722,-77.398,8117924
29.9016,-81.4407,3272383
41.2698,-111.9134,484261
31.5524,-97.2018,4957562
34.2439,-84.4762,6785307
39.5611,-76.3171,2874555
29.8841,-94.1629,3072227
40.1636,-77.2655,796239
46.457,-120.7385,270469
39.3105,-94.4209,109807
36.8945,-76.259,937001
30.2068,-92.0639,7671079
32.5806,-93.8823,6548450
36.6778,-76.3023,291463
34.2255,-84.1251,4413588
38.8786,-77.1011,7624485
35.9791,-94.2156,2160318
34.9884,-80.5307,4727610
32.2667,-90.4429,4005694
39.4277,-84.1668,4913355
34.5998,-112.5537,3455892
35.8938,-86.8987,5777286
34.2328,-77.8847,4045487
38.6606,-75.39,4786118
32.375,-95.2692,675266
33.453,-84.1542,5815571
41.6963,-81.2373,2247033
43.1074,-73.8639,3848769
37.5295,-77.4756,6104766
43.2417,-75.4358,2519482
41.0146,-80.7763,7519578
32.2203,-86.2076,3621074
30.6608,-96.3024,1667179
42.079,-91.599,3416020
38.2611,-90.5377,1317651
48.8258,-121.7196,2412884
43.6251,-116.7093,3975168
39.6669,-121.6007,7463704
30.0579,-98.0312,674052
35.2944,-81.1803,3133679
33.1973,-79.9522,6127891
42.4322,-122.7285,1316955
38.6866,-121.9016,415483
30.7276,-87.7226,3629088
32.3526,-106.8327,2269942
33.2643,-86.6607,8483777
29.9831,-81.8579,3261967
41.7244,-70.2904,3876387
32.7695,-113.9057,6584267
35.3868,-80.5519,5678357
35.7041,-113.7579,2818986
41.4367,-75.6093,4487730
43.2001,-78.7453,3176486
40.1401,-88.1992,249028
33.2896,-87.5251,2976177
30.6913,-86.5917,4174168
40.1894,-80.2483,9763759
30.5122,-89.1161,2488075
43.4782,-70.7144,477298
39.0476,-84.1517,6525308
40.2784,-83.0049,4023377
41.5974,-85.8587,2791505
36.4969,-87.3829,2946670
35.5178,-78.3657,6957547
30.2293,-93.358,3084267
33.3596,-82.0736,403004
34.3169,-83.8197,307977
19.5985,-155.5185,3594901
46.2398,-119.5112,5090429
34.5193,-82.6378,2559251
47.6032,-92.4707,4237938
41.3172,-80.7611,266128
34.7321,-77.4321,3293225
39.7582,-89.6589,1214970
42.7475,-88.0612,3507902
32.51,-84.8771,1931123
40.3886,-86.8941,697623
42.1602,-75.8196,6753404
43.915,-121.2282,5118927
43.6742,-96.7915,2373430
43.335,-84.0532,398256
42.6029,-83.9115,3680840
28.5535,-82.4245,4768668
38.7787,-120.5247,1782393
32.3855,-80.7302,3398783
40.912,-79.9133,7202875
36.4694,-86.4604,826061
44.4161,-88.4649,1926150
26.9055,-81.9123,2073087
41.1129,-96.1119,5196431
34.8753,-89.9912,8397652
38.0249,-87.5859,2041322
41.7925,-73.2453,852702
40.788,-89.76,387309
38.3366,-81.5281,5667938
33.0395,-115.3653,3950156
30.2652,-85.6203,3197863
35.5933,-77.3745,4042310
46.933,-97.248,8175298
38.9906,-92.3097,2988859
30.7004,-87.0219,1056648
37.1051,-76.5185,847862
32.3484,-96.7946,6097022
40.7637,-122.0405,737004
39.086,-75.5686,6427674
41.1176,-81.8997,7334679
35.807,-80.8734,3435722
41.8881,-74.2586,2176427
39.0415,-95.7565,5298191
40.0916,-82.4831,2593141
43.2912,-86.152,6435714
41.6371,-90.6233,1939568
40.4909,-88.8473,79918
37.2804,-113.5048,976372
32.379,-97.3665,1493670
31.8691,-102.0316,5652341
44.0689,-88.6447,3573338
33.5443,-81.6347,3084494
41.4603,-87.0671,5460551
42.5769,-88.0424,4976694
41.0581,-75.3395,5027037
39.5629,-77.0225,752821
39.6915,-83.8899,3475520
38.1735,-104.5127,5576317
35.7933,-80.2128,6431691
39.7695,-86.51,2089973
20.8596,-156.5649,1151397
38.9334,-84.5333,4484122
36.0437,-79.3994,943189
39.1146,-94.7646,1190182
40.6823,-80.3493,2701829
33.9206,-84.8673,7306535
41.6721,-71.5931,3458302
32.6011,-85.3555,2752428
44.4608,-73.0808,1747290
29.583,-97.9486,7090295
41.4632,-72.5351,3699358
42.6712,-89.0716,7717389
41.1677,-81.1974,371118
40.9193,-77.82,9356818
31.8692,-102.5427,3056892
47.6744,-116.7018,4710687
38.5073,-76.9922,3355450
42.3402,-72.6638,3690513
33.0793,-80.4067,6146472
27.0775,-80.4315,6761757
45.9373,-108.2744,1748862
45.5521,-94.613,2891268
42.9341,-82.6806,304189
42.7111,-73.5097,7012694
35.662,-81.2151,8396686
38.8185,-77.0861,3537350
42.2485,-84.4234,7302725
36.5129,-82.3042,2692930
27.6943,-80.6062,6019617
44.0038,-92.4018,2071224
39.7516,-82.6306,4970465
39.49,-86.1016,1468695
37.2181,-119.7626,4932350
32.459,-83.6662,6808056
42.8181,-74.0586,6220530
39.9274,-77.7213,511671
32.4784,-92.1549,6925650
33.5441,-82.2641,5014314
32.2641,-89.9458,1453165
41.9547,-86.4123,666691
32.8065,-83.6974,8263165
39.0183,-108.4665,4115929
45.4006,-68.6495,4390401
36.0753,-119.8155,757320
41.855,-72.3365,6860184
43.2975,-71.6802,2681851
41.6715,-91.5881,2432778
39.6036,-77.814,6665215
35.5069,-105.9763,7749959
38.4207,-77.458,3678888
39.3738,-75.1107,7440589
41.9291,-83.5394,7997285
29.8082,-98.2783,3896340
28.8489,-82.4794,2960288
39.1609,-86.5231,4956362
44.6485,-93.5359,5638157
36.0611,-79.1207,7492423
33.3534,-84.7634,3045655
33.7018,-84.768,565801
35.6886,-106.8659,836480
35.5424,-97.9824,874472
35.7103,-79.806,7315169
30.5423,-88.6357,6061999
41.4673,-90.5674,1611159
35.8387,-111.7705,569669
40.7058,-76.2159,7173899
41.1393,-74.6908,5641598
35.6394,-80.5248,4884503
36.1549,-86.2977,1695937
30.4401,-90.7279,5613084
40.3672,-76.4577,5882051
38.5065,-122.3305,337530
32.7776,-97.8051,245603
34.0245,-79.703,4143087
32.3015,-99.8902,1753430
34.071,-78.2377,10030653
45.1739,-93.9631,5415186
40.6993,-123.8756,3510685
34.9659,-101.8969,3320332
43.3685,-88.2307,8189206
44.8983,-89.7591,3573724
37.0551,-76.363,8674898
38.1849,-77.6561,6781217
39.9168,-83.7839,1050068
35.3688,-78.8693,2422507
42.2465,-85.0056,384232
30.6266,-90.4057,2489455
33.6268,-96.6777,1273976
40.5075,-89.5134,932689
38.9699,-84.7278,8740650
33.988,-98.7036,3180281
42.4701,-92.3088,489788
34.6402,-79.1039,3118800
35.6872,-83.9255,2938640
40.4953,-78.7135,944608
36.9936,-86.4238,464109
41.3617,-83.623,1231582
31.1986,-92.5332,1879001
39.9201,-79.6474,1148871
43.297,-71.0289,4941120
28.7048,-82.081,6935085
32.5993,-96.2878,2102741
40.1617,-85.7194,767818
36.2933,-82.4974,161064
35.1988,-94.2743,2813874
42.2281,-79.3663,7929314
41.5906,-88.4288,5898270
48.4793,-121.7305,145605
44.4887,-122.5344,295205
32.6784,-93.6049,2037028
33.9512,-83.3673,7432283
31.8795,-109.7512,1357370
41.7224,-111.7436,282092
41.4697,-71.6225,7198668
42.3707,-73.2064,7715952
36.5085,-108.3206,7991369
34.8873,-82.7253,1009772
40.5673,-74.9122,2956348
30.2036,-90.9113,2331734
35.147,-92.332,3642371
35.364,-78.004,1592595
32.4805,-94.817,4251106
40.4811,-78.3484,880505
44.4091,-69.7673,806896
34.6621,-98.4717,571568
38.8847,-95.2926,6904739
40.7747,-82.5365,156730
34.6467,-92.6766,2272575
37.2035,-94.3406,7444978
34.4535,-86.8529,2092880
47.0365,-113.9237,265678
33.5828,-85.0798,2116224
31.4044,-100.4622,1369604
35.4013,-101.8941,4507663
43.9066,-91.1152,4538390
43.4269,-76.1413,6565344
39.4641,-78.0275,92269
38.4772,-85.7073,1168570
42.5913,-85.8884,9366203
43.3877,-111.6148,2774343
41.83,-71.9874,1651259
30.8338,-83.2677,2749767
35.3363,-82.48,2390812
40.8289,-81.888,7622553
43.7212,-87.9454,9466842
40.2275,-85.3969,5092874
33.7714,-85.826,5468742
41.3434,-77.0645,4741583
33.4139,-84.4943,5356961
38.3024,-76.6059,3013581
29.4614,-81.3136,2706320
44.0037,-102.8238,602847
44.0495,-75.9208,2995615
45.5404,-111.1704,1100056
29.4148,-90.8663,818637
41.3022,-80.2577,2747568
35.3996,-110.3214,176673
41.546,-86.74,2369126
43.2797,-123.1665,3739070
41.1377,-87.8618,2823399
33.555,-83.8502,3775438
42.8528,-77.2998,5047196
42.5961,-84.8383,7004161
37.6979,-85.9634,3388257
35.8308,-90.6328,86172
41.344,-88.8859,4745119
38.0229,-78.5567,6511609
46.1932,-122.681,3760896
44.4964,-75.069,3629987
44.1658,-70.2065,3766433
62.3155,-149.5728,294911
39.4306,-87.39,1341668
35.1541,-84.8596,3377734
33.9162,-80.3823,5580244
37.7601,-77.491,1186362
34.2377,-84.8403,644924
39.6303,-80.0466,404567
45.2327,-123.3081,3718827
40.0535,-84.2289,118423
40.8572,-74.9973,4809846
32.6347,-90.0337,5864577
31.1532,-85.3025,5106869
39.86,-88.9615,4845760
38.647,-94.3549,1427030
41.8935,-88.7703,2431996
27.3434,-81.341,7032719
44.7268,-91.286,503636
34.8056,-84.9672,5949444
38.4111,-91.075,6390008
44.8207,-93.8026,5692650
43.7074,-83.9921,2503458
42.6685,-88.5419,1194513
38.3733,-75.6208,5278032
39.5712,-75.9407,7957156
39.3803,-94.7738,4469974
40.7715,-84.1058,364472
34.0453,-86.0348,5283060
42.3897,-96.0448,3353618
43.7536,-88.4882,3737775
39.8715,-77.2179,6232127
40.7684,-80.7772,74814
35.1249,-77.0939,6637309
42.452,-76.4736,2290465
48.2951,-114.0497,252758
32.8978,-96.4079,5961505
37.7318,-87.0873,2895763
39.3013,-120.7688,922121
41.3071,-104.6896,2095047
35.3106,-79.4814,3645031
37.2785,-79.9581,2468063
34.5767,-93.1504,387215
41.4267,-73.7495,467909
37.1743,-80.3872,1696959
64.8078,-146.5654,3326287
41.8951,-84.0664,2293726
35.7846,-83.5242,178407
29.5661,-90.4256,1166704
35.6082,-88.8385,2799637
34.2632,-85.2143,252857
35.3341,-81.5555,2313184
41.7074,-80.7483,1636414
42.0362,-93.465,1702695
42.4688,-90.8825,3375808
34.8101,-86.9814,4412410
47.2057,-119.4517,1609322
39.0346,-121.6948,5941866
33.1236,-96.0855,3282657
34.367,-86.3066,608834
45.4439,-93.7746,816656
42.2678,-77.3838,3071557
46.9775,-100.4687,1808888
34.6867,-80.7054,1183265
36.8468,-76.354,586074
35.6169,-87.077,6954739
35.9673,-77.9864,1186110
37.2693,-80.068,8062843
46.5347,-118.8989,2943749
41.4995,-81.1786,1873477
33.4458,-94.4234,3499333
38.9465,-84.3795,3698834
41.3366,-95.5423,2200330
38.4203,-82.2417,6460338
33.7816,-83.7339,417027
34.9014,-87.654,6854028
39.1496,-74.8002,4315262
44.6688,-85.5605,5773938
44.4918,-123.4293,8023733
40.4409,-81.4738,6692453
38.5434,-76.5687,3718478
37.7202,-84.278,3643444
36.3715,-95.6043,3865067
28.7963,-96.9715,1866130
36.6953,-76.6398,369379
40.8519,-76.7095,4073104
36.396,-79.775,1243163
41.6849,-94.0398,713718
43.9407,-71.8208,2084347
33.6543,-84.0266,2808085
35.7496,-81.7048,5281655
43.1566,-77.0294,7519214
45.034,-92.4526,73189
43.384,-87.951,2308543
33.7157,-86.3146,688748
31.5334,-84.2163,508692
39.2046,-78.2626,6106487
43.0901,-83.2218,3677049
39.6598,-94.8059,3659956
43.4163,-88.7075,1788531
36.9696,-93.1889,4318938
31.2548,-94.6119,2885453
39.4402,-123.3915,7771246
42.3655,-123.5555,1474278
33.439,-80.8003,1198789
30.1036,-97.312,5288414
42.6685,-112.2246,2735986
42.356,-114.6672,2164000
30.1516,-94.8122,6030074
40.9912,-80.3347,2106541
39.9654,-81.9444,156148
30.6107,-81.8016,7909747
34.2899,-88.6804,5434385
41.6847,-80.1062,779539
31.2309,-81.5407,1146947
43.0208,-88.7759,904614
44.9035,-123.4132,872812
35.4856,-81.2235,5351817
40.652,-79.0876,322028
39.2112,-81.515,460371
48.163,-122.5481,3907348
42.1412,-76.76,1317196
30.1213,-93.8939,7351993
43.6468,-84.3881,2106032
34.1319,-86.8676,2564403
39.206,-85.8976,3125918
30.5989,-92.0058,6161863
41.5566,-71.2365,5252994
40.4836,-86.1169,244594
35.953,-81.5464,5341746
32.2119,-95.8536,864116
36.0773,-96.9756,6975519
35.7051,-77.9187,550691
47.308,-111.347,1659055
32.5966,-86.1491,2380265
39.1993,-95.038,671976
33.9932,-83.7127,786169
38.512,-78.8758,6342766
37.4003,-79.1909,728859
37.9701,-85.6959,5028193
44.7462,-73.6782,3445247
35.9611,-95.5212,7766706
33.3801,-86.1659,5327918
42.9622,-106.7985,4056640
41.0,-78.4742,279557
46.5778,-122.3927,2911224
41.2441,-85.8607,2323215
44.1199,-87.8097,4766428
37.3152,-79.5242,1390696
42.9437,-84.6015,7872440
37.384,-89.6844,2903925
35.2563,-91.7456,2884844
36.1408,-85.4952,7634206
34.7535,-83.0659,1301971
38.3188,-85.907,3755692
32.3968,-81.7432,2179704
39.269,-121.3513,886263
45.5919,-118.7369,6830880
42.9175,-76.5545,6187570
39.3376,-83.057,2353963
42.2486,-78.6788,888122
40.1834,-87.7328,1602099
47.8692,-120.619,2546768
38.5054,-92.2816,4086954
39.8236,-85.7732,1906189
34.7155,-106.809,4640038
36.1185,-84.1985,1501041
48.0493,-123.928,4031346
42.9194,-72.2512,1532145
37.3288,-76.7789,6367338
41.0019,-83.6665,1262325
38.1644,-79.1339,575035
31.3909,-97.7992,1950610
32.4043,-88.6626,2214057
38.8039,-82.9929,1173951
42.2513,-86.0189,9691768
41.7164,-74.7681,1783901
31.1889,-89.2579,4774092
25.3185,-81.1087,3469142
37.7714,-81.2487,8036068
41.3641,-82.6194,3089414
39.2966,-96.7352,932413
39.9725,-79.0283,3594637
29.6086,-81.7443,4474155
47.1502,-123.7736,5040779
34.7543,-91.8888,4192676
44.4553,-90.0416,2062299
35.7026,-79.2553,6645190
35.2066,-96.9484,202303
30.739,-95.5723,5795758
35.5807,-108.2618,4707743
22.0398,-159.5966,5236568
36.4146,-80.688,1160806
35.3955,-109.4888,5390236
35.9026,-96.3708,1483273
36.8942,-87.4904,6163652
34.4598,-85.8041,3670273
30.6436,-86.1696,190684
39.6215,-78.6976,599691
42.9128,-75.6697,652156
36.5255,-86.8706,8380917
30.2242,-82.6215,2439587
44.476,-89.5014,569539
29.8965,-91.7301,5923048
34.1537,-82.1259,3272727
42.5831,-72.5918,1911879
34.1339,-83.5664,4103664
43.6406,-84.8468,1544301
32.7921,-103.4125,1992632
38.7387,-77.8092,1607858
47.9219,-97.4569,4681154
39.4815,-86.4462,135312
33.0335,-85.0283,2662166
40.4488,-113.1311,3354333
39.9542,-105.0526,4826831
34.7356,-85.301,5076666
34.8357,-76.6589,5035949
36.1753,-82.8458,6118654
48.2217,-101.5418,5190664
47.1224,-112.3905,426264
35.6161,-95.3795,615637
37.2431,-76.5635,7063468
36.2062,-81.163,1705568
31.6226,-89.1688,4889942
42.9537,-84.1467,2128784
34.2683,-91.9304,2776992
36.0828,-78.2857,477259
33.2159,-97.6545,5716389
39.2835,-80.3798,980450
42.6863,-121.6501,1501396
46.6589,-68.5989,2000100
40.0158,-80.9884,3648868
44.0346,-94.067,2811408
34.9036,-85.1382,2434545
34.4834,-82.0057,4019489
28.0092,-97.5188,264594
37.7303,-88.9299,3565913
37.7813,-96.8391,7961873
40.0508,-86.4687,7868875
34.3325,-79.9577,7177747
32.6132,-105.7414,3275369
35.4026,-81.9198,1106236
37.8103,-90.4723,1473893
44.3543,-93.2967,3019974
32.5481,-94.3715,1703291
38.3994,-85.4483,662181
46.4313,-87.6416,4535104
39.8644,-85.0099,603682
40.5158,-85.6547,395385
33.2609,-84.2841,4293050
39.3339,-82.0452,857167
40.385,-80.761,2860162
34.3388,-80.5902,4539335
39.9879,-91.1886,4098216
37.054,-88.7128,1155384
41.0486,-76.4052,2456063
40.8121,-79.4646,2895031
47.3484,-123.1928,1861694
40.5872,-83.1609,1485828
31.616,-94.6159,1156059
33.3633,-104.4669,3148414
37.1039,-84.5772,2489505
46.4824,-94.0709,750286
36.2171,-83.2667,1344406
42.9451,-85.0746,1341296
39.0996,-122.7532,4566223
43.561,-73.846,2798307
40.1257,-122.234,2203339
43.1742,-124.0594,2392895
45.0694,-91.2799,4001244
43.4267,-89.9482,3720581
26.5622,-98.7384,5373086
46.8923,-96.4907,4491718
40.9182,-75.7088,727740
35.4478,-93.0345,4221018
33.8033,-87.2974,1241505
43.3109,-85.1525,1495826
34.9916,-78.3714,3407202
42.7281,-77.7755,3515675
35.588,-94.2429,5478945
39.5876,-75.3491,1441180
31.206,-89.5087,5528544
38.0922,-87.2721,6645776
37.9529,-98.086,1106164
30.2906,-92.412,2688647
32.3673,-81.3414,2366144
33.4343,-79.3324,718073
35.3119,-80.251,632343
31.8282,-81.4949,8577464
34.5248,-77.9051,476328
35.556,-82.9822,6534535
40.3988,-82.4215,2297420
43.4197,-74.9625,7794592
35.4973,-89.7566,6880885
36.3791,-97.7827,4976788
36.6057,-121.075,5581112
40.8726,-98.5022,3801591
43.3137,-73.4308,1194832
43.5179,-71.4227,1780215
35.4752,-79.1715,2150624
42.595,-85.309,2896351
36.8213,-79.3971,2376515
41.9144,-85.5278,1324887
46.2298,-118.4784,674821
41.7887,-76.5154,4152366
37.1107,-84.1178,5929747
39.4553,-81.4953,4466414
32.4299,-97.8323,2931184
35.9504,-84.9984,1593713
42.2501,-73.6318,1222865
38.5984,-82.5368,3103015
36.304,-78.6527,1688786
29.8466,-92.3237,1028790
39.5993,-107.904,2525419
42.6337,-75.0326,673918
37.4055,-81.1114,4297544
34.9365,-77.933,5172804
33.4729,-88.4433,2085674
43.2789,-96.7218,2529744
60.2654,-151.5652,2499737
41.3562,-83.1464,1137986
37.4691,-82.3958,1866226
43.5802,-73.0366,1599954
46.4088,-95.708,3105394
44.2734,-72.6148,3219061
36.9055,-94.3393,8314840
41.1463,-82.598,648309
39.6419,-83.0244,9092051
28.7426,-100.3145,1118897
32.2884,-85.1849,8704657
31.8133,-95.6525,1983080
40.2994,-83.3716,1338942
32.4715,-104.3044,7022529
34.5032,-84.8759,8441845
33.9809,-86.5674,2841601
44.4998,-70.7566,6374494
39.058,-90.96,4476589
43.0009,-78.1937,6783980
37.7851,-89.3821,1736588
30.3324,-94.3902,1990082
43.4666,-89.3337,5964677
35.0481,-81.6206,1739221
39.3076,-77.8628,1157915
36.4412,-82.9447,117513
38.5086,-81.909,3677983
36.2928,-82.1275,3425270
35.2388,-77.6412,1384396
39.51,-80.2434,1952178
36.992,-79.881,3228445
37.2866,-107.8433,1444768
35.4906,-86.0748,2618915
32.5637,-95.8365,4826728
38.2915,-84.5839,2638561
45.5025,-92.9084,4534648
36.2311,-81.6964,2816301
39.0206,-119.189,509459
41.332,-75.0338,8333469
34.2656,-78.655,3700208
32.5349,-86.6427,6965217
41.7563,-89.9141,2442129
36.6548,-93.0412,1592406
30.7688,-89.5896,3008072
37.2054,-79.0965,1298283
35.0169,-97.8841,2407418
41.1239,-83.1277,1496159
39.1511,-119.7476,5863037
43.5799,-72.5863,1031005
39.6278,-106.6953,2415619
34.7005,-87.805,7284130
41.521,-113.0821,3323453
44.6643,-68.3585,6158844
35.0175,-79.2373,4771424
38.7838,-97.65,2481165
36.051,-83.4463,2508031
38.0276,-119.9548,5704686
34.3568,-89.485,2409952
36.7244,-81.9598,5698640
32.1077,-94.7618,9780326
30.9306,-81.6699,950783
38.7441,-93.8064,1053118
33.7997,-110.8116,3403123
30.0108,-95.9876,3384163
30.1291,-91.6082,1945589
38.4362,-78.8735,919678
40.846,-82.2707,3707585
37.8721,-84.5809,2938471
43.1138,-74.4222,1283284
35.4247,-84.6175,5792927
35.8479,-84.5232,1439497
42.3231,-88.8234,8542117
36.149,-87.3567,4315203
35.7348,-84.3119,162922
37.8592,-113.2895,3282315
29.9055,-90.3582,1767623
43.4641,-83.4167,1804713
41.1458,-115.3577,981463
37.8246,-92.2077,4530939
